loan_id,credit_score,risk_band,ml_default_score,score_date,score_band
LN0032425,825,Prime,0.2525,2026-03-06,High Risk
LN0032426,734,Near-Prime,0.1258,2026-03-06,Medium Risk
LN0032427,689,Near-Prime,0.2725,2026-03-06,High Risk
LN0032428,759,Prime,0.0423,2026-03-06,Low Risk
LN0032429,757,Prime,0.1118,2026-03-06,Medium Risk
LN0032430,687,Near-Prime,0.077,2026-03-06,Low Risk
LN0032431,830,Prime,0.5251,2026-03-06,Very High Risk
LN0032432,837,Prime,0.2307,2026-03-06,Medium Risk
LN0032433,714,Near-Prime,0.113,2026-03-06,Medium Risk
LN0032434,743,Near-Prime,0.1749,2026-03-06,Medium Risk
LN0032435,714,Near-Prime,0.2941,2026-03-06,High Risk
LN0032436,538,Deep Sub-Prime,0.1258,2026-03-06,Medium Risk
LN0032437,691,Near-Prime,0.1628,2026-03-06,Medium Risk
LN0032438,841,Prime,0.077,2026-03-06,Low Risk
LN0032439,700,Near-Prime,0.2966,2026-03-06,High Risk
LN0032440,466,Deep Sub-Prime,0.0351,2026-03-06,Low Risk
LN0032441,615,Sub-Prime,0.0624,2026-03-06,Low Risk
LN0032442,658,Sub-Prime,0.1114,2026-03-06,Medium Risk
LN0032443,717,Near-Prime,0.2732,2026-03-06,High Risk
LN0032444,508,Deep Sub-Prime,0.044,2026-03-06,Low Risk
LN0032445,583,Sub-Prime,0.1431,2026-03-06,Medium Risk
LN0032446,775,Prime,0.1217,2026-03-06,Medium Risk
LN0032447,653,Sub-Prime,0.2282,2026-03-06,Medium Risk
LN0032448,607,Sub-Prime,0.0689,2026-03-06,Low Risk
LN0032449,528,Deep Sub-Prime,0.2787,2026-03-06,High Risk
LN0032450,779,Prime,0.3013,2026-03-06,High Risk
LN0032451,813,Prime,0.2768,2026-03-06,High Risk
LN0032452,595,Sub-Prime,0.1396,2026-03-06,Medium Risk
LN0032453,757,Prime,0.1499,2026-03-06,Medium Risk
LN0032454,683,Near-Prime,0.4272,2026-03-06,High Risk
LN0032455,708,Near-Prime,0.0328,2026-03-06,Low Risk
LN0032456,801,Prime,0.1056,2026-03-06,Medium Risk
LN0032457,674,Sub-Prime,0.4387,2026-03-06,High Risk
LN0032458,750,Prime,0.1402,2026-03-06,Medium Risk
LN0032459,649,Sub-Prime,0.0957,2026-03-06,Low Risk
LN0032460,451,Deep Sub-Prime,0.2321,2026-03-06,Medium Risk
LN0032461,429,Deep Sub-Prime,0.3555,2026-03-06,High Risk
LN0032462,757,Prime,0.3605,2026-03-06,High Risk
LN0032463,709,Near-Prime,0.058,2026-03-06,Low Risk
LN0032464,765,Prime,0.1638,2026-03-06,Medium Risk
LN0032465,581,Sub-Prime,0.0717,2026-03-06,Low Risk
LN0032466,656,Sub-Prime,0.1013,2026-03-06,Medium Risk
LN0032467,665,Sub-Prime,0.127,2026-03-06,Medium Risk
LN0032468,834,Prime,0.3263,2026-03-06,High Risk
LN0032469,600,Sub-Prime,0.2608,2026-03-06,High Risk
LN0032470,746,Near-Prime,0.1695,2026-03-06,Medium Risk
LN0032471,711,Near-Prime,0.1607,2026-03-06,Medium Risk
LN0032472,687,Near-Prime,0.181,2026-03-06,Medium Risk
LN0032473,722,Near-Prime,0.0457,2026-03-06,Low Risk
LN0032474,607,Sub-Prime,0.0994,2026-03-06,Low Risk
LN0032475,643,Sub-Prime,0.0979,2026-03-06,Low Risk
LN0032476,763,Prime,0.3238,2026-03-06,High Risk
LN0032477,704,Near-Prime,0.1947,2026-03-06,Medium Risk
LN0032478,644,Sub-Prime,0.2219,2026-03-06,Medium Risk
LN0032479,598,Sub-Prime,0.089,2026-03-06,Low Risk
LN0032480,822,Prime,0.1473,2026-03-06,Medium Risk
LN0032481,768,Prime,0.0807,2026-03-06,Low Risk
LN0032482,681,Near-Prime,0.3475,2026-03-06,High Risk
LN0032483,614,Sub-Prime,0.1141,2026-03-06,Medium Risk
LN0032484,745,Near-Prime,0.3585,2026-03-06,High Risk
LN0032485,544,Deep Sub-Prime,0.038,2026-03-06,Low Risk
LN0032486,534,Deep Sub-Prime,0.0237,2026-03-06,Low Risk
LN0032487,582,Sub-Prime,0.1201,2026-03-06,Medium Risk
LN0032488,594,Sub-Prime,0.039,2026-03-06,Low Risk
LN0032489,706,Near-Prime,0.1127,2026-03-06,Medium Risk
LN0032490,657,Sub-Prime,0.1421,2026-03-06,Medium Risk
LN0032491,824,Prime,0.2506,2026-03-06,High Risk
LN0032492,792,Prime,0.1878,2026-03-06,Medium Risk
LN0032493,761,Prime,0.1308,2026-03-06,Medium Risk
LN0032494,713,Near-Prime,0.2589,2026-03-06,High Risk
LN0032495,706,Near-Prime,0.1171,2026-03-06,Medium Risk
LN0032496,701,Near-Prime,0.1164,2026-03-06,Medium Risk
LN0032497,730,Near-Prime,0.1525,2026-03-06,Medium Risk
LN0032498,413,Deep Sub-Prime,0.2601,2026-03-06,High Risk
LN0032499,605,Sub-Prime,0.1313,2026-03-06,Medium Risk
LN0032500,724,Near-Prime,0.104,2026-03-06,Medium Risk
LN0032501,564,Deep Sub-Prime,0.1237,2026-03-06,Medium Risk
LN0032502,801,Prime,0.1398,2026-03-06,Medium Risk
LN0032503,805,Prime,0.1697,2026-03-06,Medium Risk
LN0032504,797,Prime,0.0594,2026-03-06,Low Risk
LN0032505,742,Near-Prime,0.0618,2026-03-06,Low Risk
LN0032506,791,Prime,0.0671,2026-03-06,Low Risk
LN0032507,692,Near-Prime,0.3805,2026-03-06,High Risk
LN0032508,806,Prime,0.3933,2026-03-06,High Risk
LN0032509,653,Sub-Prime,0.0975,2026-03-06,Low Risk
LN0032510,661,Sub-Prime,0.2211,2026-03-06,Medium Risk
LN0032511,615,Sub-Prime,0.2918,2026-03-06,High Risk
LN0032512,748,Near-Prime,0.2944,2026-03-06,High Risk
LN0032513,600,Sub-Prime,0.1196,2026-03-06,Medium Risk
LN0032514,559,Deep Sub-Prime,0.4365,2026-03-06,High Risk
LN0032515,719,Near-Prime,0.0657,2026-03-06,Low Risk
LN0032516,754,Prime,0.1364,2026-03-06,Medium Risk
LN0032517,697,Near-Prime,0.1422,2026-03-06,Medium Risk
LN0032518,782,Prime,0.0667,2026-03-06,Low Risk
LN0032519,653,Sub-Prime,0.0446,2026-03-06,Low Risk
LN0032520,746,Near-Prime,0.1982,2026-03-06,Medium Risk
LN0032521,790,Prime,0.0535,2026-03-06,Low Risk
LN0032522,718,Near-Prime,0.1856,2026-03-06,Medium Risk
LN0032523,796,Prime,0.1257,2026-03-06,Medium Risk
LN0032524,615,Sub-Prime,0.2008,2026-03-06,Medium Risk
LN0032525,818,Prime,0.199,2026-03-06,Medium Risk
LN0032526,698,Near-Prime,0.4688,2026-03-06,High Risk
LN0032527,746,Near-Prime,0.1409,2026-03-06,Medium Risk
LN0032528,779,Prime,0.0997,2026-03-06,Low Risk
LN0032529,708,Near-Prime,0.0844,2026-03-06,Low Risk
LN0032530,818,Prime,0.0992,2026-03-06,Low Risk
LN0032531,796,Prime,0.169,2026-03-06,Medium Risk
LN0032532,690,Near-Prime,0.2886,2026-03-06,High Risk
LN0032533,695,Near-Prime,0.089,2026-03-06,Low Risk
LN0032534,808,Prime,0.0636,2026-03-06,Low Risk
LN0032535,817,Prime,0.3141,2026-03-06,High Risk
LN0032536,811,Prime,0.0518,2026-03-06,Low Risk
LN0032537,725,Near-Prime,0.0738,2026-03-06,Low Risk
LN0032538,840,Prime,0.1183,2026-03-06,Medium Risk
LN0032539,828,Prime,0.0752,2026-03-06,Low Risk
LN0032540,448,Deep Sub-Prime,0.3323,2026-03-06,High Risk
LN0032541,774,Prime,0.236,2026-03-06,Medium Risk
LN0032542,583,Sub-Prime,0.0892,2026-03-06,Low Risk
LN0032543,726,Near-Prime,0.1951,2026-03-06,Medium Risk
LN0032544,723,Near-Prime,0.0883,2026-03-06,Low Risk
LN0032545,838,Prime,0.2184,2026-03-06,Medium Risk
LN0032546,845,Prime,0.0167,2026-03-06,Low Risk
LN0032547,840,Prime,0.1756,2026-03-06,Medium Risk
LN0032548,832,Prime,0.2453,2026-03-06,Medium Risk
LN0032549,726,Near-Prime,0.3744,2026-03-06,High Risk
LN0032550,707,Near-Prime,0.2459,2026-03-06,Medium Risk
LN0032551,663,Sub-Prime,0.2446,2026-03-06,Medium Risk
LN0032552,464,Deep Sub-Prime,0.1297,2026-03-06,Medium Risk
LN0032553,833,Prime,0.0976,2026-03-06,Low Risk
LN0032554,760,Prime,0.1186,2026-03-06,Medium Risk
LN0032555,795,Prime,0.165,2026-03-06,Medium Risk
LN0032556,716,Near-Prime,0.1742,2026-03-06,Medium Risk
LN0032557,732,Near-Prime,0.1492,2026-03-06,Medium Risk
LN0032558,694,Near-Prime,0.2756,2026-03-06,High Risk
LN0032559,690,Near-Prime,0.2377,2026-03-06,Medium Risk
LN0032560,752,Prime,0.1761,2026-03-06,Medium Risk
LN0032561,654,Sub-Prime,0.2524,2026-03-06,High Risk
LN0032562,695,Near-Prime,0.486,2026-03-06,High Risk
LN0032563,534,Deep Sub-Prime,0.1189,2026-03-06,Medium Risk
LN0032564,711,Near-Prime,0.1045,2026-03-06,Medium Risk
LN0032565,460,Deep Sub-Prime,0.4891,2026-03-06,High Risk
LN0032566,817,Prime,0.051,2026-03-06,Low Risk
LN0032567,745,Near-Prime,0.0652,2026-03-06,Low Risk
LN0032568,702,Near-Prime,0.2016,2026-03-06,Medium Risk
LN0032569,818,Prime,0.3779,2026-03-06,High Risk
LN0032570,799,Prime,0.1433,2026-03-06,Medium Risk
LN0032571,836,Prime,0.1435,2026-03-06,Medium Risk
LN0032572,765,Prime,0.0251,2026-03-06,Low Risk
LN0032573,604,Sub-Prime,0.2055,2026-03-06,Medium Risk
LN0032574,757,Prime,0.1238,2026-03-06,Medium Risk
LN0032575,779,Prime,0.2188,2026-03-06,Medium Risk
LN0032576,684,Near-Prime,0.383,2026-03-06,High Risk
LN0032577,616,Sub-Prime,0.1895,2026-03-06,Medium Risk
LN0032578,687,Near-Prime,0.1055,2026-03-06,Medium Risk
LN0032579,601,Sub-Prime,0.1551,2026-03-06,Medium Risk
LN0032580,731,Near-Prime,0.14,2026-03-06,Medium Risk
LN0032581,533,Deep Sub-Prime,0.2195,2026-03-06,Medium Risk
LN0032582,516,Deep Sub-Prime,0.3943,2026-03-06,High Risk
LN0032583,646,Sub-Prime,0.105,2026-03-06,Medium Risk
LN0032584,432,Deep Sub-Prime,0.0775,2026-03-06,Low Risk
LN0032585,657,Sub-Prime,0.0339,2026-03-06,Low Risk
LN0032586,712,Near-Prime,0.3627,2026-03-06,High Risk
LN0032587,784,Prime,0.0626,2026-03-06,Low Risk
LN0032588,687,Near-Prime,0.1511,2026-03-06,Medium Risk
LN0032589,708,Near-Prime,0.0576,2026-03-06,Low Risk
LN0032590,702,Near-Prime,0.1495,2026-03-06,Medium Risk
LN0032591,775,Prime,0.0997,2026-03-06,Low Risk
LN0032592,829,Prime,0.1592,2026-03-06,Medium Risk
LN0032593,723,Near-Prime,0.3404,2026-03-06,High Risk
LN0032594,695,Near-Prime,0.1123,2026-03-06,Medium Risk
LN0032595,697,Near-Prime,0.2685,2026-03-06,High Risk
LN0032596,723,Near-Prime,0.1599,2026-03-06,Medium Risk
LN0032597,629,Sub-Prime,0.0601,2026-03-06,Low Risk
LN0032598,713,Near-Prime,0.2454,2026-03-06,Medium Risk
LN0032599,720,Near-Prime,0.1415,2026-03-06,Medium Risk
LN0032600,802,Prime,0.4778,2026-03-06,High Risk
LN0032601,801,Prime,0.1519,2026-03-06,Medium Risk
LN0032602,848,Prime,0.0754,2026-03-06,Low Risk
LN0032603,701,Near-Prime,0.224,2026-03-06,Medium Risk
LN0032604,786,Prime,0.0908,2026-03-06,Low Risk
LN0032605,795,Prime,0.0835,2026-03-06,Low Risk
LN0032606,612,Sub-Prime,0.1262,2026-03-06,Medium Risk
LN0032607,762,Prime,0.0346,2026-03-06,Low Risk
LN0032608,695,Near-Prime,0.2888,2026-03-06,High Risk
LN0032609,637,Sub-Prime,0.1196,2026-03-06,Medium Risk
LN0032610,611,Sub-Prime,0.2216,2026-03-06,Medium Risk
LN0032611,842,Prime,0.1772,2026-03-06,Medium Risk
LN0032612,775,Prime,0.2278,2026-03-06,Medium Risk
LN0032613,685,Near-Prime,0.3341,2026-03-06,High Risk
LN0032614,745,Near-Prime,0.2728,2026-03-06,High Risk
LN0032615,822,Prime,0.1684,2026-03-06,Medium Risk
LN0032616,739,Near-Prime,0.191,2026-03-06,Medium Risk
LN0032617,818,Prime,0.0662,2026-03-06,Low Risk
LN0032618,846,Prime,0.2418,2026-03-06,Medium Risk
LN0032619,769,Prime,0.3451,2026-03-06,High Risk
LN0032620,699,Near-Prime,0.1258,2026-03-06,Medium Risk
LN0032621,715,Near-Prime,0.1791,2026-03-06,Medium Risk
LN0032622,728,Near-Prime,0.1574,2026-03-06,Medium Risk
LN0032623,807,Prime,0.1824,2026-03-06,Medium Risk
LN0032624,723,Near-Prime,0.1887,2026-03-06,Medium Risk
LN0032625,843,Prime,0.276,2026-03-06,High Risk
LN0032626,836,Prime,0.0892,2026-03-06,Low Risk
LN0032627,593,Sub-Prime,0.0032,2026-03-06,Low Risk
LN0032628,698,Near-Prime,0.0383,2026-03-06,Low Risk
LN0032629,751,Prime,0.0789,2026-03-06,Low Risk
LN0032630,724,Near-Prime,0.065,2026-03-06,Low Risk
LN0032631,699,Near-Prime,0.2915,2026-03-06,High Risk
LN0032632,781,Prime,0.2349,2026-03-06,Medium Risk
LN0032633,841,Prime,0.3251,2026-03-06,High Risk
LN0032634,792,Prime,0.1897,2026-03-06,Medium Risk
LN0032635,683,Near-Prime,0.0687,2026-03-06,Low Risk
LN0032636,622,Sub-Prime,0.366,2026-03-06,High Risk
LN0032637,592,Sub-Prime,0.311,2026-03-06,High Risk
LN0032638,791,Prime,0.0294,2026-03-06,Low Risk
LN0032639,753,Prime,0.4592,2026-03-06,High Risk
LN0032640,734,Near-Prime,0.1002,2026-03-06,Medium Risk
LN0032641,630,Sub-Prime,0.1118,2026-03-06,Medium Risk
LN0032642,752,Prime,0.4021,2026-03-06,High Risk
LN0032643,686,Near-Prime,0.2756,2026-03-06,High Risk
LN0032644,667,Sub-Prime,0.24,2026-03-06,Medium Risk
LN0032645,786,Prime,0.2768,2026-03-06,High Risk
LN0032646,784,Prime,0.3399,2026-03-06,High Risk
LN0032647,822,Prime,0.2702,2026-03-06,High Risk
LN0032648,559,Deep Sub-Prime,0.1908,2026-03-06,Medium Risk
LN0032649,606,Sub-Prime,0.1454,2026-03-06,Medium Risk
LN0032650,755,Prime,0.0728,2026-03-06,Low Risk
LN0032651,571,Deep Sub-Prime,0.2896,2026-03-06,High Risk
LN0032652,694,Near-Prime,0.1486,2026-03-06,Medium Risk
LN0032653,828,Prime,0.2564,2026-03-06,High Risk
LN0032654,730,Near-Prime,0.399,2026-03-06,High Risk
LN0032655,734,Near-Prime,0.263,2026-03-06,High Risk
LN0032656,712,Near-Prime,0.2012,2026-03-06,Medium Risk
LN0032657,812,Prime,0.3747,2026-03-06,High Risk
LN0032658,776,Prime,0.1134,2026-03-06,Medium Risk
LN0032659,456,Deep Sub-Prime,0.2016,2026-03-06,Medium Risk
LN0032660,617,Sub-Prime,0.1203,2026-03-06,Medium Risk
LN0032661,786,Prime,0.1459,2026-03-06,Medium Risk
LN0032662,701,Near-Prime,0.171,2026-03-06,Medium Risk
LN0032663,815,Prime,0.3562,2026-03-06,High Risk
LN0032664,771,Prime,0.0282,2026-03-06,Low Risk
LN0032665,721,Near-Prime,0.1687,2026-03-06,Medium Risk
LN0032666,685,Near-Prime,0.3424,2026-03-06,High Risk
LN0032667,727,Near-Prime,0.061,2026-03-06,Low Risk
LN0032668,566,Deep Sub-Prime,0.0918,2026-03-06,Low Risk
LN0032669,803,Prime,0.0424,2026-03-06,Low Risk
LN0032670,669,Sub-Prime,0.1874,2026-03-06,Medium Risk
LN0032671,640,Sub-Prime,0.1021,2026-03-06,Medium Risk
LN0032672,584,Sub-Prime,0.3028,2026-03-06,High Risk
LN0032673,515,Deep Sub-Prime,0.1633,2026-03-06,Medium Risk
LN0032674,830,Prime,0.3106,2026-03-06,High Risk
LN0032675,617,Sub-Prime,0.0682,2026-03-06,Low Risk
LN0032676,775,Prime,0.5738,2026-03-06,Very High Risk
LN0032677,712,Near-Prime,0.4435,2026-03-06,High Risk
LN0032678,593,Sub-Prime,0.0534,2026-03-06,Low Risk
LN0032679,614,Sub-Prime,0.215,2026-03-06,Medium Risk
LN0032680,770,Prime,0.1374,2026-03-06,Medium Risk
LN0032681,677,Sub-Prime,0.0674,2026-03-06,Low Risk
LN0032682,720,Near-Prime,0.2924,2026-03-06,High Risk
LN0032683,746,Near-Prime,0.2194,2026-03-06,Medium Risk
LN0032684,690,Near-Prime,0.0893,2026-03-06,Low Risk
LN0032685,682,Near-Prime,0.1666,2026-03-06,Medium Risk
LN0032686,627,Sub-Prime,0.0447,2026-03-06,Low Risk
LN0032687,524,Deep Sub-Prime,0.1258,2026-03-06,Medium Risk
LN0032688,619,Sub-Prime,0.1489,2026-03-06,Medium Risk
LN0032689,444,Deep Sub-Prime,0.2533,2026-03-06,High Risk
LN0032690,660,Sub-Prime,0.147,2026-03-06,Medium Risk
LN0032691,755,Prime,0.297,2026-03-06,High Risk
LN0032692,769,Prime,0.2587,2026-03-06,High Risk
LN0032693,544,Deep Sub-Prime,0.3812,2026-03-06,High Risk
LN0032694,703,Near-Prime,0.3042,2026-03-06,High Risk
LN0032695,562,Deep Sub-Prime,0.1406,2026-03-06,Medium Risk
LN0032696,745,Near-Prime,0.1925,2026-03-06,Medium Risk
LN0032697,504,Deep Sub-Prime,0.1178,2026-03-06,Medium Risk
LN0032698,582,Sub-Prime,0.0124,2026-03-06,Low Risk
LN0032699,681,Near-Prime,0.1519,2026-03-06,Medium Risk
LN0032700,751,Prime,0.4735,2026-03-06,High Risk
LN0032701,832,Prime,0.0124,2026-03-06,Low Risk
LN0032702,770,Prime,0.1704,2026-03-06,Medium Risk
LN0032703,783,Prime,0.2271,2026-03-06,Medium Risk
LN0032704,727,Near-Prime,0.2177,2026-03-06,Medium Risk
LN0032705,638,Sub-Prime,0.1166,2026-03-06,Medium Risk
LN0032706,727,Near-Prime,0.16,2026-03-06,Medium Risk
LN0032707,697,Near-Prime,0.1974,2026-03-06,Medium Risk
LN0032708,741,Near-Prime,0.1946,2026-03-06,Medium Risk
LN0032709,742,Near-Prime,0.0516,2026-03-06,Low Risk
LN0032710,715,Near-Prime,0.0399,2026-03-06,Low Risk
LN0032711,718,Near-Prime,0.0143,2026-03-06,Low Risk
LN0032712,697,Near-Prime,0.1606,2026-03-06,Medium Risk
LN0032713,845,Prime,0.3243,2026-03-06,High Risk
LN0032714,700,Near-Prime,0.041,2026-03-06,Low Risk
LN0032715,689,Near-Prime,0.3318,2026-03-06,High Risk
LN0032716,776,Prime,0.0065,2026-03-06,Low Risk
LN0032717,494,Deep Sub-Prime,0.1114,2026-03-06,Medium Risk
LN0032718,728,Near-Prime,0.2081,2026-03-06,Medium Risk
LN0032719,690,Near-Prime,0.0608,2026-03-06,Low Risk
LN0032720,711,Near-Prime,0.2881,2026-03-06,High Risk
LN0032721,640,Sub-Prime,0.0222,2026-03-06,Low Risk
LN0032722,698,Near-Prime,0.2156,2026-03-06,Medium Risk
LN0032723,691,Near-Prime,0.3209,2026-03-06,High Risk
LN0032724,739,Near-Prime,0.1912,2026-03-06,Medium Risk
LN0032725,711,Near-Prime,0.3535,2026-03-06,High Risk
LN0032726,767,Prime,0.1846,2026-03-06,Medium Risk
LN0032727,684,Near-Prime,0.1228,2026-03-06,Medium Risk
LN0032728,481,Deep Sub-Prime,0.5791,2026-03-06,Very High Risk
LN0032729,635,Sub-Prime,0.2263,2026-03-06,Medium Risk
LN0032730,790,Prime,0.0968,2026-03-06,Low Risk
LN0032731,602,Sub-Prime,0.0851,2026-03-06,Low Risk
LN0032732,668,Sub-Prime,0.2501,2026-03-06,High Risk
LN0032733,834,Prime,0.0925,2026-03-06,Low Risk
LN0032734,692,Near-Prime,0.1934,2026-03-06,Medium Risk
LN0032735,702,Near-Prime,0.0613,2026-03-06,Low Risk
LN0032736,612,Sub-Prime,0.0636,2026-03-06,Low Risk
LN0032737,626,Sub-Prime,0.1052,2026-03-06,Medium Risk
LN0032738,804,Prime,0.0751,2026-03-06,Low Risk
LN0032739,781,Prime,0.1295,2026-03-06,Medium Risk
LN0032740,693,Near-Prime,0.2016,2026-03-06,Medium Risk
LN0032741,763,Prime,0.1239,2026-03-06,Medium Risk
LN0032742,709,Near-Prime,0.1752,2026-03-06,Medium Risk
LN0032743,593,Sub-Prime,0.137,2026-03-06,Medium Risk
LN0032744,603,Sub-Prime,0.0604,2026-03-06,Low Risk
LN0032745,642,Sub-Prime,0.3561,2026-03-06,High Risk
LN0032746,771,Prime,0.0792,2026-03-06,Low Risk
LN0032747,736,Near-Prime,0.0588,2026-03-06,Low Risk
LN0032748,432,Deep Sub-Prime,0.113,2026-03-06,Medium Risk
LN0032749,686,Near-Prime,0.0573,2026-03-06,Low Risk
LN0032750,725,Near-Prime,0.1186,2026-03-06,Medium Risk
LN0032751,588,Sub-Prime,0.0952,2026-03-06,Low Risk
LN0032752,646,Sub-Prime,0.2495,2026-03-06,Medium Risk
LN0032753,812,Prime,0.053,2026-03-06,Low Risk
LN0032754,848,Prime,0.0184,2026-03-06,Low Risk
LN0032755,767,Prime,0.1389,2026-03-06,Medium Risk
LN0032756,719,Near-Prime,0.1361,2026-03-06,Medium Risk
LN0032757,691,Near-Prime,0.2176,2026-03-06,Medium Risk
LN0032758,796,Prime,0.1428,2026-03-06,Medium Risk
LN0032759,696,Near-Prime,0.4761,2026-03-06,High Risk
LN0032760,566,Deep Sub-Prime,0.2926,2026-03-06,High Risk
LN0032761,686,Near-Prime,0.3134,2026-03-06,High Risk
LN0032762,820,Prime,0.0611,2026-03-06,Low Risk
LN0032763,828,Prime,0.4299,2026-03-06,High Risk
LN0032764,599,Sub-Prime,0.2571,2026-03-06,High Risk
LN0032765,843,Prime,0.09,2026-03-06,Low Risk
LN0032766,845,Prime,0.1773,2026-03-06,Medium Risk
LN0032767,715,Near-Prime,0.2866,2026-03-06,High Risk
LN0032768,458,Deep Sub-Prime,0.2337,2026-03-06,Medium Risk
LN0032769,817,Prime,0.0552,2026-03-06,Low Risk
LN0032770,845,Prime,0.053,2026-03-06,Low Risk
LN0032771,773,Prime,0.091,2026-03-06,Low Risk
LN0032772,541,Deep Sub-Prime,0.1765,2026-03-06,Medium Risk
LN0032773,411,Deep Sub-Prime,0.1659,2026-03-06,Medium Risk
LN0032774,635,Sub-Prime,0.265,2026-03-06,High Risk
LN0032775,647,Sub-Prime,0.2578,2026-03-06,High Risk
LN0032776,627,Sub-Prime,0.0739,2026-03-06,Low Risk
LN0032777,694,Near-Prime,0.0963,2026-03-06,Low Risk
LN0032778,711,Near-Prime,0.152,2026-03-06,Medium Risk
LN0032779,623,Sub-Prime,0.135,2026-03-06,Medium Risk
LN0032780,790,Prime,0.1047,2026-03-06,Medium Risk
LN0032781,720,Near-Prime,0.1562,2026-03-06,Medium Risk
LN0032782,712,Near-Prime,0.0721,2026-03-06,Low Risk
LN0032783,791,Prime,0.0776,2026-03-06,Low Risk
LN0032784,604,Sub-Prime,0.0867,2026-03-06,Low Risk
LN0032785,731,Near-Prime,0.2228,2026-03-06,Medium Risk
LN0032786,790,Prime,0.4332,2026-03-06,High Risk
LN0032787,805,Prime,0.0241,2026-03-06,Low Risk
LN0032788,591,Sub-Prime,0.0574,2026-03-06,Low Risk
LN0032789,687,Near-Prime,0.1989,2026-03-06,Medium Risk
LN0032790,801,Prime,0.2745,2026-03-06,High Risk
LN0032791,623,Sub-Prime,0.1574,2026-03-06,Medium Risk
LN0032792,767,Prime,0.0639,2026-03-06,Low Risk
LN0032793,809,Prime,0.2203,2026-03-06,Medium Risk
LN0032794,828,Prime,0.0904,2026-03-06,Low Risk
LN0032795,835,Prime,0.2452,2026-03-06,Medium Risk
LN0032796,708,Near-Prime,0.0535,2026-03-06,Low Risk
LN0032797,430,Deep Sub-Prime,0.0914,2026-03-06,Low Risk
LN0032798,715,Near-Prime,0.0799,2026-03-06,Low Risk
LN0032799,644,Sub-Prime,0.1832,2026-03-06,Medium Risk
LN0032800,716,Near-Prime,0.2624,2026-03-06,High Risk
LN0032801,429,Deep Sub-Prime,0.2957,2026-03-06,High Risk
LN0032802,841,Prime,0.2923,2026-03-06,High Risk
LN0032803,627,Sub-Prime,0.0636,2026-03-06,Low Risk
LN0032804,778,Prime,0.1857,2026-03-06,Medium Risk
LN0032805,709,Near-Prime,0.0374,2026-03-06,Low Risk
LN0032806,738,Near-Prime,0.1904,2026-03-06,Medium Risk
LN0032807,786,Prime,0.1241,2026-03-06,Medium Risk
LN0032808,738,Near-Prime,0.1597,2026-03-06,Medium Risk
LN0032809,569,Deep Sub-Prime,0.4897,2026-03-06,High Risk
LN0032810,578,Deep Sub-Prime,0.2415,2026-03-06,Medium Risk
LN0032811,702,Near-Prime,0.2895,2026-03-06,High Risk
LN0032812,799,Prime,0.3767,2026-03-06,High Risk
LN0032813,695,Near-Prime,0.4778,2026-03-06,High Risk
LN0032814,767,Prime,0.2617,2026-03-06,High Risk
LN0032815,623,Sub-Prime,0.5031,2026-03-06,Very High Risk
LN0032816,824,Prime,0.2293,2026-03-06,Medium Risk
LN0032817,714,Near-Prime,0.1332,2026-03-06,Medium Risk
LN0032818,661,Sub-Prime,0.1602,2026-03-06,Medium Risk
LN0032819,733,Near-Prime,0.4427,2026-03-06,High Risk
LN0032820,641,Sub-Prime,0.2401,2026-03-06,Medium Risk
LN0032821,597,Sub-Prime,0.0844,2026-03-06,Low Risk
LN0032822,782,Prime,0.1744,2026-03-06,Medium Risk
LN0032823,739,Near-Prime,0.0451,2026-03-06,Low Risk
LN0032824,818,Prime,0.2453,2026-03-06,Medium Risk
LN0032825,818,Prime,0.2697,2026-03-06,High Risk
LN0032826,779,Prime,0.4668,2026-03-06,High Risk
LN0032827,649,Sub-Prime,0.1094,2026-03-06,Medium Risk
LN0032828,773,Prime,0.1279,2026-03-06,Medium Risk
LN0032829,730,Near-Prime,0.5047,2026-03-06,Very High Risk
LN0032830,738,Near-Prime,0.1964,2026-03-06,Medium Risk
LN0032831,742,Near-Prime,0.2129,2026-03-06,Medium Risk
LN0032832,684,Near-Prime,0.0595,2026-03-06,Low Risk
LN0032833,613,Sub-Prime,0.1766,2026-03-06,Medium Risk
LN0032834,685,Near-Prime,0.2891,2026-03-06,High Risk
LN0032835,714,Near-Prime,0.2093,2026-03-06,Medium Risk
LN0032836,730,Near-Prime,0.4213,2026-03-06,High Risk
LN0032837,684,Near-Prime,0.13,2026-03-06,Medium Risk
LN0032838,731,Near-Prime,0.1901,2026-03-06,Medium Risk
LN0032839,823,Prime,0.0183,2026-03-06,Low Risk
LN0032840,779,Prime,0.1398,2026-03-06,Medium Risk
LN0032841,737,Near-Prime,0.0914,2026-03-06,Low Risk
LN0032842,844,Prime,0.019,2026-03-06,Low Risk
LN0032843,835,Prime,0.1002,2026-03-06,Medium Risk
LN0032844,642,Sub-Prime,0.1917,2026-03-06,Medium Risk
LN0032845,836,Prime,0.1911,2026-03-06,Medium Risk
LN0032846,793,Prime,0.4403,2026-03-06,High Risk
LN0032847,809,Prime,0.2651,2026-03-06,High Risk
LN0032848,592,Sub-Prime,0.1147,2026-03-06,Medium Risk
LN0032849,713,Near-Prime,0.2141,2026-03-06,Medium Risk
LN0032850,718,Near-Prime,0.116,2026-03-06,Medium Risk
LN0032851,822,Prime,0.0972,2026-03-06,Low Risk
